blink.mojom.AIPageContentAgent.GetAIPageContent	GetAIPageContent	377456607	1614108666	175286714
blink.mojom.AIPageContentAgent.GetImageBytes	GetImageBytes	691693575	1414728048	891594522
blink.mojom.AIProofreader.GetCorrectionsTypes	GetCorrectionsTypes	1765410121	1870230575	307652359
blink.mojom.AIProofreader.Proofread	Proofread	1321935305	93354639	1114754908
blink.mojom.AIRewriter.MeasureUsage	MeasureUsage	1419054976	814917613	343063882
blink.mojom.AIRewriter.Rewrite	Rewrite	882364587	1190415286	1811912013
blink.mojom.AISemanticEmbedder.Embed	Embed	591902472	1463621273	50299021
blink.mojom.AISummarizer.MeasureUsage	MeasureUsage	1419054976	1972215740	507948589
blink.mojom.AISummarizer.Summarize	Summarize	826373260	68146737	1565662182
blink.mojom.AIWriter.MeasureUsage	MeasureUsage	1419054976	1570694750	1901338648
blink.mojom.AIWriter.Write	Write	512683670	198723220	337524754
blink.mojom.AecDumpAgent.Start	Start	1284713943	1077780378	448674279
blink.mojom.AecDumpAgent.Stop	Stop	294650813	326210004	1006358584
blink.mojom.AecDumpManager.Add	Add	1229752030	709737625	1365258048
blink.mojom.AnchorElementInteractionHost.OnEagerViewportHeuristicTriggered	OnEagerViewportHeuristicTriggered	1353520971	1531626981	1975175123
blink.mojom.AnchorElementInteractionHost.OnModerateViewportHeuristicTriggered	OnModerateViewportHeuristicTriggered	343022360	158173323	1171720773
blink.mojom.AnchorElementInteractionHost.OnPointerDown	OnPointerDown	733186285	472920160	1715605681
blink.mojom.AnchorElementInteractionHost.OnPointerHoverEager	OnPointerHoverEager	71466919	276624459	1458602398
blink.mojom.AnchorElementInteractionHost.OnPointerHoverModerate	OnPointerHoverModerate	2081653650	744041956	1132739564
blink.mojom.AnchorElementMetricsHost.ProcessPointerEventUsingMLModel	ProcessPointerEventUsingMLModel	561607639	223756054	1068587681
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementClick	ReportAnchorElementClick	1332181136	1232218651	512176188
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementPointerDataOnHoverTimerFired	ReportAnchorElementPointerDataOnHoverTimerFired	1903464823	342757617	1472763073
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementPointerDown	ReportAnchorElementPointerDown	616839571	1683236291	1365829805
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementPointerOut	ReportAnchorElementPointerOut	592516737	776891385	1800801432
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementPointerOver	ReportAnchorElementPointerOver	950002281	1997746695	1685469316
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementsEnteredViewport	ReportAnchorElementsEnteredViewport	418553470	917636463	199210709
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementsLeftViewport	ReportAnchorElementsLeftViewport	654412706	2091382959	1119349442
blink.mojom.AnchorElementMetricsHost.ReportAnchorElementsPositionUpdate	ReportAnchorElementsPositionUpdate	1713106181	1279835013	612892086
blink.mojom.AnchorElementMetricsHost.ReportNewAnchorElements	ReportNewAnchorElements	1181408231	2035819964	1743070561
blink.mojom.AnchorElementMetricsHost.ShouldSkipUpdateDelays	ShouldSkipUpdateDelays	1262959110	578867897	884554403
blink.mojom.AndroidFontLookup.FetchAllFontFiles	FetchAllFontFiles	619391320	1240219822	208788895
blink.mojom.AndroidFontLookup.GetUniqueNameLookupTable	GetUniqueNameLookupTable	80804195	420657152	523805452
blink.mojom.AndroidFontLookup.MatchLocalFontByUniqueName	MatchLocalFontByUniqueName	1958696737	956450168	326014957
blink.mojom.AnnotationAgent.ScrollIntoView	ScrollIntoView	1144494187	1630561796	877375932
blink.mojom.AnnotationAgentContainer.CreateAgent	CreateAgent	186418692	1146422406	1367955023
blink.mojom.AnnotationAgentContainer.CreateAgentFromSelection	CreateAgentFromSelection	1099681502	198398862	680859490
blink.mojom.AnnotationAgentContainer.RemoveAgentsOfType	RemoveAgentsOfType	200936140	1342181284	910339261
blink.mojom.AnnotationAgentHost.DidFinishAttachment	DidFinishAttachment	1358026490	1688940170	1704098201
blink.mojom.AppBannerController.BannerPromptRequest	BannerPromptRequest	318385576	1611021880	1394413664
blink.mojom.AppBannerEvent.BannerAccepted	BannerAccepted	1037463916	645990907	1380793764
blink.mojom.AppBannerEvent.BannerDismissed	BannerDismissed	1569545722	261229848	198205769
blink.mojom.AppBannerService.DisplayAppBanner	DisplayAppBanner	1343629720	916131021	812911417
blink.mojom.AssociatedInterfaceProvider.GetAssociatedInterface	GetAssociatedInterface	1677877362	850783089	1434178105
blink.mojom.AudioContextManager.AudioContextAudiblePlaybackStarted	AudioContextAudiblePlaybackStarted	1108400742	1677278314	632493115
blink.mojom.AudioContextManager.AudioContextAudiblePlaybackStopped	AudioContextAudiblePlaybackStopped	1778150006	1662586698	1424868624
blink.mojom.AudioContextManager.AudioContextClosed	AudioContextClosed	704715002	771102310	1488711757
blink.mojom.AudioContextManager.AudioContextCreated	AudioContextCreated	473975794	381583094	717997771
blink.mojom.Authenticator.Cancel	Cancel	1287471363	1609469339	439579489
blink.mojom.Authenticator.GetClientCapabilities	GetClientCapabilities	1859796084	1595702425	1026479370
blink.mojom.Authenticator.GetCredential	GetCredential	585928788	1186773549	1661176721
blink.mojom.Authenticator.IsConditionalMediationAvailable	IsConditionalMediationAvailable	1089245468	15529080	2022029158
blink.mojom.Authenticator.IsUserVerifyingPlatformAuthenticatorAvailable	IsUserVerifyingPlatformAuthenticatorAvailable	741576990	680073870	1627881473
blink.mojom.Authenticator.MakeCredential	MakeCredential	179241968	1005294801	1574601393
blink.mojom.Authenticator.Report	Report	525477915	377525984	1726581826
blink.mojom.AutoplayConfigurationClient.AddAutoplayFlags	AddAutoplayFlags	2069766862	158857125	387461505
blink.mojom.BackForwardCacheControllerHost.DidChangeBackForwardCacheDisablingFeatures	DidChangeBackForwardCacheDisablingFeatures	540782690	923410702	1467843081
blink.mojom.BackForwardCacheControllerHost.EvictFromBackForwardCache	EvictFromBackForwardCache	1572793474	1181835435	884746313
blink.mojom.BackgroundFetchRegistrationObserver.OnProgress	OnProgress	851729159	569578708	920880696
blink.mojom.BackgroundFetchRegistrationObserver.OnRecordsUnavailable	OnRecordsUnavailable	450432722	116265964	168223953
blink.mojom.BackgroundFetchRegistrationObserver.OnRequestCompleted	OnRequestCompleted	165792240	974933371	1165374421
blink.mojom.BackgroundFetchRegistrationService.Abort	Abort	72446017	504662309	1747463222
blink.mojom.BackgroundFetchRegistrationService.AddRegistrationObserver	AddRegistrationObserver	1422465415	199475833	2022377031
blink.mojom.BackgroundFetchRegistrationService.MatchRequests	MatchRequests	1407205674	209609403	1428988384
blink.mojom.BackgroundFetchRegistrationService.UpdateUI	UpdateUI	1633678504	598364776	1935732930
blink.mojom.BackgroundFetchService.Fetch	Fetch	635489603	871403681	2132904576
blink.mojom.BackgroundFetchService.GetDeveloperIds	GetDeveloperIds	1659978055	1898888601	778751524
blink.mojom.BackgroundFetchService.GetIconDisplaySize	GetIconDisplaySize	1735981425	996756454	1148152457
blink.mojom.BackgroundFetchService.GetRegistration	GetRegistration	1370126740	507060044	1099756550
blink.mojom.BadgeService.ClearBadge	ClearBadge	1379362569	1397998552	694331891
blink.mojom.BadgeService.SetBadge	SetBadge	1315213992	1250633314	1665730864
blink.mojom.Blob.AsDataPipeGetter	AsDataPipeGetter	527968996	1845854206	1542219515
blink.mojom.Blob.CaptureSnapshot	CaptureSnapshot	151982517	284681813	2074631613
blink.mojom.Blob.Clone	Clone	1269621972	826834144	1326104751
blink.mojom.Blob.GetInternalUUID	GetInternalUUID	781010445	592949166	1795203166
blink.mojom.Blob.Load	Load	28996173	1078965490	2139225621
blink.mojom.Blob.ReadAll	ReadAll	1479556978	619409286	2007100631
blink.mojom.Blob.ReadRange	ReadRange	1305979080	1559471300	464111428
blink.mojom.Blob.ReadSideData	ReadSideData	805707136	1103033813	1372605887
blink.mojom.BlobReaderClient.OnCalculatedSize	OnCalculatedSize	1739222265	242112907	1982674603
blink.mojom.BlobReaderClient.OnComplete	OnComplete	1536573259	503675	1730473426
blink.mojom.BlobRegistry.Register	Register	2030014310	709521518	506624875
blink.mojom.BlobRegistry.RegisterFromStream	RegisterFromStream	1034894978	1808937574	743758493
blink.mojom.BlobURLStore.Register	Register	2030014310	1178280292	1052055667
blink.mojom.BlobURLStore.ResolveAsBlobURLToken	ResolveAsBlobURLToken	2137738212	939615079	1592210097
blink.mojom.BlobURLStore.ResolveAsURLLoaderFactory	ResolveAsURLLoaderFactory	1246145879	1507958625	462092111
blink.mojom.BlobURLStore.Revoke	Revoke	676668263	1916595532	1490794160
blink.mojom.BlobURLToken.Clone	Clone	1269621972	1917285992	1075707840
blink.mojom.BlobURLToken.GetToken	GetToken	173863258	16353253	965646278
blink.mojom.BroadcastChannelClient.OnMessage	OnMessage	1164768219	166283058	1081564910
blink.mojom.BroadcastChannelProvider.ConnectToChannel	ConnectToChannel	892919459	1690461547	1318367813
blink.mojom.BrowserInterfaceBroker.GetInterface	GetInterface	94357180	1880337948	131441659
blink.mojom.BucketHost.Durability	Durability	586000064	2028304677	260854155
blink.mojom.BucketHost.Estimate	Estimate	1165143399	1437293988	594151161
blink.mojom.BucketHost.Expires	Expires	185368523	1729770104	1895474059
blink.mojom.BucketHost.GetCaches	GetCaches	20441562	269577961	1793182786
blink.mojom.BucketHost.GetDirectory	GetDirectory	278706780	264372482	218199364
blink.mojom.BucketHost.GetDirectoryForDevtools	GetDirectoryForDevtools	1034164359	1659479207	1593076224
blink.mojom.BucketHost.GetIdbFactory	GetIdbFactory	1477445364	1054590129	557000135
blink.mojom.BucketHost.GetLockManager	GetLockManager	592446071	1028522503	987273245
blink.mojom.BucketHost.Persist	Persist	1295972239	1161285070	694416666
blink.mojom.BucketHost.Persisted	Persisted	887897740	1838361213	1473832329
blink.mojom.BucketHost.SetExpires	SetExpires	629173329	2108338663	1735020103
blink.mojom.BucketManagerHost.DeleteBucket	DeleteBucket	1285844166	2095896943	1160293085
blink.mojom.BucketManagerHost.GetBucketForDevtools	GetBucketForDevtools	780039244	1936130456	720133455
blink.mojom.BucketManagerHost.Keys	Keys	1721852213	770116797	2024456044
blink.mojom.BucketManagerHost.OpenBucket	OpenBucket	2119150899	1371994375	1781203575
blink.mojom.BytesProvider.RequestAsFile	RequestAsFile	1730277586	468748277	637531130
blink.mojom.BytesProvider.RequestAsReply	RequestAsReply	645300716	2121510422	994727805
blink.mojom.BytesProvider.RequestAsStream	RequestAsStream	1939654752	1161245925	313761071
blink.mojom.CacheStorage.Delete	Delete	1835819124	1451484289	1180738093
blink.mojom.CacheStorage.Has	Has	976954767	652687280	385256709
blink.mojom.CacheStorage.Keys	Keys	1721852213	1920278835	358200399
blink.mojom.CacheStorage.Match	Match	1154078424	200527752	1451726579
blink.mojom.CacheStorage.Open	Open	430528273	1190302728	485127046
blink.mojom.CacheStorageCache.Batch	Batch	1028778411	1826390733	695527306
blink.mojom.CacheStorageCache.GetAllMatchedEntries	GetAllMatchedEntries	944191512	639409503	2078882029
blink.mojom.CacheStorageCache.Keys	Keys	1721852213	1094737483	1524051532
blink.mojom.CacheStorageCache.Match	Match	1154078424	1605868699	1875439582
blink.mojom.CacheStorageCache.MatchAll	MatchAll	1628139753	1946250229	667718288
blink.mojom.CacheStorageCache.WriteSideData	WriteSideData	512050779	1486948538	376233339
blink.mojom.CallStackGenerator.CollectJavaScriptCallStack	CollectJavaScriptCallStack	828524116	480621792	1935911638
blink.mojom.ClipboardHost.CommitWrite	CommitWrite	1601509963	1047113086	1546274412
blink.mojom.ClipboardHost.GetSequenceNumber	GetSequenceNumber	1425526343	1019333348	1989859018
blink.mojom.ClipboardHost.IsFormatAvailable	IsFormatAvailable	304110709	820951325	2121630738
blink.mojom.ClipboardHost.ReadAvailableCustomAndStandardFormats	ReadAvailableCustomAndStandardFormats	1772866215	808227603	1939984849
blink.mojom.ClipboardHost.ReadAvailableTypes	ReadAvailableTypes	1664382633	474515488	1237457371
blink.mojom.ClipboardHost.ReadDataTransferCustomData	ReadDataTransferCustomData	340505713	1186471667	1409936157
blink.mojom.ClipboardHost.ReadFiles	ReadFiles	245882382	1317704222	1161273445
blink.mojom.ClipboardHost.ReadHtml	ReadHtml	441000538	244728891	239611085
blink.mojom.ClipboardHost.ReadPng	ReadPng	1482367042	385260020	630096875
blink.mojom.ClipboardHost.ReadRtf	ReadRtf	1649745875	1875645090	1622168425
blink.mojom.ClipboardHost.ReadSvg	ReadSvg	1582488245	1282818785	817380753
blink.mojom.ClipboardHost.ReadText	ReadText	483020364	839170322	1777683502
blink.mojom.ClipboardHost.ReadUnsanitizedCustomFormat	ReadUnsanitizedCustomFormat	1844515391	454605246	2108583700
blink.mojom.ClipboardHost.RegisterClipboardListener	RegisterClipboardListener	1832981636	2029235325	1783416154
blink.mojom.ClipboardHost.WriteBookmark	WriteBookmark	929651974	1055595576	9506145
blink.mojom.ClipboardHost.WriteDataTransferCustomData	WriteDataTransferCustomData	1695376502	569104447	703438032
blink.mojom.ClipboardHost.WriteHtml	WriteHtml	1667160037	2085855909	1170448405
blink.mojom.ClipboardHost.WriteImage	WriteImage	215634749	947555745	1847495566
blink.mojom.ClipboardHost.WriteSmartPasteMarker	WriteSmartPasteMarker	1196308240	720025963	1841541485
blink.mojom.ClipboardHost.WriteSvg	WriteSvg	3806184	1556414503	2138134054
blink.mojom.ClipboardHost.WriteText	WriteText	1869364307	449171110	1115760960
blink.mojom.ClipboardHost.WriteUnsanitizedCustomFormat	WriteUnsanitizedCustomFormat	694683582	664992901	1670290548
blink.mojom.ClipboardListener.OnClipboardDataChanged	OnClipboardDataChanged	1369354280	1663263805	1334835297
blink.mojom.CloseListener.Signal	Signal	1521598253	414356436	1905450297
blink.mojom.CodeCacheHost.ClearCodeCacheEntry	ClearCodeCacheEntry	1710226945	307265122	233669317
blink.mojom.CodeCacheHost.DidGenerateCacheableMetadata	DidGenerateCacheableMetadata	540892522	811023314	1717512289
blink.mojom.CodeCacheHost.DidGenerateCacheableMetadataInCacheStorage	DidGenerateCacheableMetadataInCacheStorage	1154160798	235534123	1918539274
blink.mojom.CodeCacheHost.DidGenerateSourceKeyedCacheableMetadata	DidGenerateSourceKeyedCacheableMetadata	90679741	915269325	519701994
blink.mojom.CodeCacheHost.FetchCachedCode	FetchCachedCode	669644242	1891660044	1865214645
blink.mojom.CodeCacheHost.GetPendingBackend	GetPendingBackend	1832135176	87977973	954195918
blink.mojom.ColorChooser.SetSelectedColor	SetSelectedColor	1634664825	1492720257	1711417748
blink.mojom.ColorChooserClient.DidChooseColor	DidChooseColor	1698237464	1674429367	1696038580
blink.mojom.ContactsManager.Select	Select	2065629973	1192764075	1372194354
blink.mojom.ContentIndexService.Add	Add	1229752030	2142127855	968099519
blink.mojom.ContentIndexService.Delete	Delete	1835819124	392605285	310084379
blink.mojom.ContentIndexService.GetDescriptions	GetDescriptions	119306078	1361816023	28861476
blink.mojom.ContentIndexService.GetIconSizes	GetIconSizes	1989242846	1046017737	1917335838
blink.mojom.ContentSecurityNotifier.NotifyContentWithCertificateErrorsDisplayed	NotifyContentWithCertificateErrorsDisplayed	352541676	557662682	612894855
blink.mojom.ContentSecurityNotifier.NotifyContentWithCertificateErrorsRan	NotifyContentWithCertificateErrorsRan	574065162	1776101392	907271101
blink.mojom.ContentSecurityNotifier.NotifyInsecureContentRan	NotifyInsecureContentRan	1419520386	333683690	1865194717
blink.mojom.ContextMenuClient.ContextMenuClosed	ContextMenuClosed	33553683	1696242870	1042981713
blink.mojom.ContextMenuClient.CustomContextMenuAction	CustomContextMenuAction	459927198	1668676373	472445939
blink.mojom.ControllerServiceWorker.Clone	Clone	1269621972	988067443	2052740147
blink.mojom.ControllerServiceWorker.DispatchFetchEventForSubresource	DispatchFetchEventForSubresource	292163882	326040874	265347892
blink.mojom.ControllerServiceWorkerConnector.UpdateController	UpdateController	186788922	1633496123	1649994708
blink.mojom.CookieStore.AddSubscriptions	AddSubscriptions	972045884	1263241384	357999594
blink.mojom.CookieStore.GetSubscriptions	GetSubscriptions	1952494683	162416787	433649562
blink.mojom.CookieStore.RemoveSubscriptions	RemoveSubscriptions	547500021	608102145	1118348666
blink.mojom.CrashMemoryMetricsReporter.SetSharedMemory	SetSharedMemory	1125524237	1608072700	2127715146
blink.mojom.CredentialManager.Get	Get	641652835	309048059	2094444243
blink.mojom.CredentialManager.PreventSilentAccess	PreventSilentAccess	2108584520	252865267	346044751
blink.mojom.CredentialManager.Store	Store	1689642440	1966179131	1092503819
blink.mojom.DWriteFontProxy.FindFamily	FindFamily	1435590020	1012509700	1126424856
blink.mojom.DWriteFontProxy.GetFamilyCount	GetFamilyCount	941406716	569914858	145372524
blink.mojom.DWriteFontProxy.GetFamilyNames	GetFamilyNames	1858457557	1763064141	1568332159
blink.mojom.DWriteFontProxy.GetFontFileHandles	GetFontFileHandles	311906943	1771903364	74250941
blink.mojom.DWriteFontProxy.MapCharacters	MapCharacters	1109007669	1918382769	644583398
blink.mojom.DWriteFontProxy.MatchUniqueFont	MatchUniqueFont	1639278370	424158991	455363671
blink.mojom.DateTimeChooser.CloseDateTimeDialog	CloseDateTimeDialog	1336224032	66145625	1587662160
blink.mojom.DateTimeChooser.OpenDateTimeDialog	OpenDateTimeDialog	62044066	340307865	1266574154
blink.mojom.DeclarativePerformanceObserverHost.DidObservePerformanceEntries	DidObservePerformanceEntries	1671067706	964657333	1794904848
blink.mojom.DedicatedWorkerHostFactory.CreateWorkerHostAndStartScriptLoad	CreateWorkerHostAndStartScriptLoad	1216557229	23908477	1289675079
blink.mojom.DedicatedWorkerHostFactoryClient.OnScriptLoadStartFailed	OnScriptLoadStartFailed	1539286966	52909145	152612242
blink.mojom.DedicatedWorkerHostFactoryClient.OnScriptLoadStarted	OnScriptLoadStarted	2041615506	1781488563	1053877154
blink.mojom.DedicatedWorkerHostFactoryClient.OnWorkerHostCreated	OnWorkerHostCreated	799402630	2010074292	305362903
blink.mojom.DevToolsAgent.AttachDevToolsSession	AttachDevToolsSession	957745572	1430246191	959542700
blink.mojom.DevToolsAgent.InspectElement	InspectElement	2121234521	1502791485	1770198476
blink.mojom.DevToolsAgent.ReportChildTargets	ReportChildTargets	1476069591	1158535779	642621885
blink.mojom.DevToolsAgentHost.BringToForeground	BringToForeground	1586198659	1557214211	1305077724
blink.mojom.DevToolsAgentHost.ChildTargetCreated	ChildTargetCreated	459059074	135504508	1458554486
blink.mojom.DevToolsAgentHost.MainThreadDebuggerPaused	MainThreadDebuggerPaused	1120767341	1136248483	1883596944
blink.mojom.DevToolsAgentHost.MainThreadDebuggerResumed	MainThreadDebuggerResumed	1637645994	969885648	1987383026
blink.mojom.DevToolsFrontend.SetupDevToolsExtensionAPI	SetupDevToolsExtensionAPI	978979719	915804593	1368607318
blink.mojom.DevToolsFrontend.SetupDevToolsFrontend	SetupDevToolsFrontend	1385563842	909656555	219070564
blink.mojom.DevToolsFrontendHost.DispatchEmbedderMessage	DispatchEmbedderMessage	537975728	954345278	1798610339
blink.mojom.DevToolsSession.DispatchProtocolCommand	DispatchProtocolCommand	1199279494	953522613	1881729747
blink.mojom.DevToolsSession.UnpauseAndTerminate	UnpauseAndTerminate	947483074	2021739399	226381849
blink.mojom.DevToolsSessionHost.DispatchProtocolNotification	DispatchProtocolNotification	1502076194	600551702	1378046571
blink.mojom.DevToolsSessionHost.DispatchProtocolResponse	DispatchProtocolResponse	961133354	818272470	1865188422
blink.mojom.DeviceAPIService.GetAnnotatedAssetId	GetAnnotatedAssetId	1647754024	51445349	1595989859
blink.mojom.DeviceAPIService.GetAnnotatedLocation	GetAnnotatedLocation	1861306628	35527511	2019191552
blink.mojom.DeviceAPIService.GetDirectoryId	GetDirectoryId	1724903747	1159876626	1828535565
blink.mojom.DeviceAPIService.GetHostname	GetHostname	532336040	505428669	943019585
blink.mojom.DeviceAPIService.GetSerialNumber	GetSerialNumber	307223000	1925747665	2112398663
blink.mojom.DevicePostureClient.OnPostureChanged	OnPostureChanged	565191066	3223845	103438675
blink.mojom.DevicePostureProvider.AddListenerAndGetCurrentPosture	AddListenerAndGetCurrentPosture	497007098	1253226042	604685120
blink.mojom.DigitalIdentityRequest.Abort	Abort	72446017	1138545081	2000308963
blink.mojom.DigitalIdentityRequest.Create	Create	838289373	1283635718	306098229
blink.mojom.DigitalIdentityRequest.Get	Get	641652835	74391620	1093754608
blink.mojom.DirectSocketsService.OpenBoundUDPSocket	OpenBoundUDPSocket	1286905411	73737951	524949027
blink.mojom.DirectSocketsService.OpenConnectedUDPSocket	OpenConnectedUDPSocket	1469335924	1793769853	820432536
blink.mojom.DirectSocketsService.OpenTCPServerSocket	OpenTCPServerSocket	849945840	185718766	2061934987
blink.mojom.DirectSocketsService.OpenTCPSocket	OpenTCPSocket	1269468525	1279637578	1741791156
blink.mojom.DiskAllocator.ProvideTemporaryFile	ProvideTemporaryFile	101233499	1211738412	1565270916
blink.mojom.DisplayCutoutClient.SetSafeArea	SetSafeArea	818195403	1060896567	1098753264
blink.mojom.DisplayCutoutHost.NotifyComplexSafeAreaConstraintChanged	NotifyComplexSafeAreaConstraintChanged	293808165	772050144	222734458
blink.mojom.DisplayCutoutHost.NotifyViewportFitChanged	NotifyViewportFitChanged	1828931283	257353472	1829665863
blink.mojom.DocumentMetadata.ClassifyProductDetails	ClassifyProductDetails	1005125882	1402815677	797336092
blink.mojom.DocumentMetadata.GetEntities	GetEntities	1819104274	836630654	718173499
blink.mojom.DomStorage.BindSessionStorageArea	BindSessionStorageArea	940302868	2135531121	473963438
blink.mojom.DomStorage.BindSessionStorageNamespace	BindSessionStorageNamespace	1956601560	1778464256	1864216034
blink.mojom.DomStorage.OpenLocalStorage	OpenLocalStorage	2067758893	646222053	558095078
blink.mojom.DomStorageClient.ResetLocalStorageConnections	ResetLocalStorageConnections	973292865	1484011988	715373179
blink.mojom.DomStorageClient.ResetSessionStorageConnections	ResetSessionStorageConnections	1978925548	413748323	1743675426
blink.mojom.DomStorageProvider.BindDomStorage	BindDomStorage	1357711119	1424398816	175571699
blink.mojom.EmbeddedFrameSinkClient.BindSurfaceEmbedder	BindSurfaceEmbedder	543404157	34662975	643578486
blink.mojom.EmbeddedFrameSinkProvider.ConnectToEmbedder	ConnectToEmbedder	991918242	2030831261	1675225999
blink.mojom.EmbeddedFrameSinkProvider.CreateBundledCompositorFrameSink	CreateBundledCompositorFrameSink	721135682	2006955466	1630974808
blink.mojom.EmbeddedFrameSinkProvider.CreateCompositorFrameSink	CreateCompositorFrameSink	2049720300	528518959	217901494
blink.mojom.EmbeddedFrameSinkProvider.CreateSimpleCompositorFrameSink	CreateSimpleCompositorFrameSink	1027309094	726753211	824587025
blink.mojom.EmbeddedFrameSinkProvider.RegisterEmbeddedFrameSink	RegisterEmbeddedFrameSink	1071296998	1421448671	1943722810
blink.mojom.EmbeddedFrameSinkProvider.RegisterEmbeddedFrameSinkBundle	RegisterEmbeddedFrameSinkBundle	530828142	267485325	1372485420
blink.mojom.EmbeddedFrameSinkProvider.RegisterFrameSinkHierarchy	RegisterFrameSinkHierarchy	2114549365	2046890254	518959229
blink.mojom.EmbeddedFrameSinkProvider.SetParentFrameSinkId	SetParentFrameSinkId	1275063280	2099163592	373709208
blink.mojom.EmbeddedFrameSinkProvider.UnregisterFrameSinkHierarchy	UnregisterFrameSinkHierarchy	1647747332	1397364269	1249624721
blink.mojom.EmbeddedPermissionControlClient.OnEmbeddedPermissionControlRegistered	OnEmbeddedPermissionControlRegistered	1186094488	1879189424	217416072
blink.mojom.EmbeddedWorkerInstanceClient.StartWorker	StartWorker	1218447101	350315565	567052276
blink.mojom.EmbeddedWorkerInstanceClient.StopWorker	StopWorker	79945735	1684852804	1535239053
blink.mojom.EmbeddedWorkerInstanceHost.CountFeature	CountFeature	1536762024	1646450523	1416218536
blink.mojom.EmbeddedWorkerInstanceHost.OnReadyForInspection	OnReadyForInspection	432149690	683294503	846190071
blink.mojom.EmbeddedWorkerInstanceHost.OnReportConsoleMessage	OnReportConsoleMessage	1250376304	187566932	2058386790
blink.mojom.EmbeddedWorkerInstanceHost.OnReportException	OnReportException	165494955	1763744688	1163807831
blink.mojom.EmbeddedWorkerInstanceHost.OnScriptEvaluationStart	OnScriptEvaluationStart	1287636395	1791985925	2112433731
blink.mojom.EmbeddedWorkerInstanceHost.OnScriptLoaded	OnScriptLoaded	1190687292	1865111178	453940786
blink.mojom.EmbeddedWorkerInstanceHost.OnStarted	OnStarted	1137746721	587819254	1935018235
blink.mojom.EmbeddedWorkerInstanceHost.OnStopped	OnStopped	1378010093	1347278767	1063945414
blink.mojom.EmbeddedWorkerInstanceHost.RequestTermination	RequestTermination	68059202	374129578	1271952705
blink.mojom.EyeDropperChooser.Choose	Choose	1359465342	261017270	1228772306
blink.mojom.FeatureObserver.Register	Register	2030014310	617786449	768357198
blink.mojom.FederatedRequest.Abort	Abort	72446017	1796358827	2004733561
blink.mojom.FederatedRequestService.CloseModalDialogView	CloseModalDialogView	1704642485	2135254112	93039339
blink.mojom.FederatedRequestService.Disconnect	Disconnect	1836270535	532173817	1713939803
blink.mojom.FederatedRequestService.PreventSilentAccess	PreventSilentAccess	2108584520	605359851	1263259252
blink.mojom.FederatedRequestService.RegisterIdP	RegisterIdP	1752961263	886899610	1000569637
blink.mojom.FederatedRequestService.RequestUserInfo	RequestUserInfo	676610413	318226018	1976925113
blink.mojom.FederatedRequestService.ResolveTokenRequest	ResolveTokenRequest	1600699793	805529070	552674594
blink.mojom.FederatedRequestService.SetIdpSigninStatus	SetIdpSigninStatus	1064721732	433374880	354899534
blink.mojom.FederatedRequestService.StartTokenRequest	StartTokenRequest	1178792405	1187158339	621210726
blink.mojom.FederatedRequestService.UnregisterIdP	UnregisterIdP	5083308	1688152728	1514257198
blink.mojom.FencedFrameOwnerHost.DidChangeFramePolicy	DidChangeFramePolicy	50652441	1215490581	198020377
blink.mojom.FencedFrameOwnerHost.Navigate	Navigate	59666724	1533021198	1973597308
blink.mojom.FetchLaterLoader.Cancel	Cancel	1287471363	585327727	2022902993
blink.mojom.FetchLaterLoader.SendNow	SendNow	833741529	152410807	1577738401
blink.mojom.FetchLaterLoaderFactory.Clone	Clone	1269621972	555274439	1682203852
blink.mojom.FetchLaterLoaderFactory.CreateLoader	CreateLoader	1026100764	1093724038	268023190
blink.mojom.FileBackedBlobFactory.RegisterBlob	RegisterBlob	484082627	1027336944	568833836
blink.mojom.FileBackedBlobFactory.RegisterBlobSync	RegisterBlobSync	1509395698	34237365	254435480
blink.mojom.FileChooser.EnumerateChosenDirectory	EnumerateChosenDirectory	1848042428	1128781453	1775316538
blink.mojom.FileChooser.OpenFileChooser	OpenFileChooser	1164645402	1532805900	1288078959
blink.mojom.FileSystemAccessAccessHandleHost.Close	Close	1454175847	1732888607	1157048677
blink.mojom.FileSystemAccessDataTransferToken.Clone	Clone	1269621972	2116042026	1862893022
blink.mojom.FileSystemAccessDataTransferToken.GetInternalId	GetInternalId	417548811	871377958	167668297
blink.mojom.FileSystemAccessDirectoryEntriesListener.DidReadDirectory	DidReadDirectory	1153541737	651039577	613823672
blink.mojom.FileSystemAccessDirectoryHandle.GetCloudIdentifiers	GetCloudIdentifiers	94721994	856592126	311728701
blink.mojom.FileSystemAccessDirectoryHandle.GetDirectory	GetDirectory	278706780	568954617	505711453
blink.mojom.FileSystemAccessDirectoryHandle.GetEntries	GetEntries	463200213	1248588478	272039154
blink.mojom.FileSystemAccessDirectoryHandle.GetFile	GetFile	1606852901	573934719	1922144270
blink.mojom.FileSystemAccessDirectoryHandle.GetPermissionStatus	GetPermissionStatus	932883624	1469671405	1779026166
blink.mojom.FileSystemAccessDirectoryHandle.GetUniqueId	GetUniqueId	67675693	2076772257	161371605
